productid,name,fl_drupallongitude,fl_drupallatitude,statecode,fl_drupaltypeemptyspaceconventional,fl_drupaltypemanagedoffice,fl_drupaltypeservicedoffice,fl_drupalservicesfullyfurnished,new_region
b194cc92-0472-eb11-a812-000d3a214e4a,28 Avenue Aristide Briand,23.261.401,4.880.873,0,False,False,True,False,Arcueil
aa8d432d-0572-eb11-a812-000d3a214e4a,86 Rue du Colonel Fabien,23.422.084,487.981.691,0,False,False,True,False,Cachan
06aaf1cf-0572-eb11-a812-000d3a214e4a,83-87 avenue d’Italie,,,1,,,,,Paris
eca70aac-fa39-ef11-8409-000d3a21a1de,Funenpark 1C,4.9327111,52.3700315,0,False,True,False,False,Amsterdam
91b96e89-462e-ef11-840a-000d3a21a1de,Sint-Jobsweg 30B,4.4619281,51.9049058,0,False,True,False,True,Rotterdam
05d2f5ad-2e70-ef11-a670-000d3a21f69c,Amstel  208,4.90020972599,52.36609434216,0,False,True,False,False,Amsterdam
0dbd94b7-3069-ef11-bfe2-000d3a21f69c,Plantage Middenlaan  21,4.9104267268811,52.367271843273,0,True,False,False,False,Amsterdam
b2ccce39-88c7-eb11-bacc-000d3a2202b1,14 rue du Printemps,,,1,,,,,Paris
1c3144f7-e0c9-eb11-bacc-000d3a2202b1,13 Rue des Cuirassiers,48.559.461,457.592.061,0,False,False,True,False,Lyon
5df0927d-93ca-eb11-bacc-000d3a2202b1,67 Avenue Kléber,,,1,,,,,Paris
1d7e0fc8-cec9-eb11-bacc-000d3a220c8d,Turnhoutsebaan 139a,44.345.513,512.154.628,0,False,True,False,False,Antwerp
48a86f13-3ae6-ec11-bb3c-000d3a2298c5,45 Rue de Maubeuge,2.3466505,48.8791822,0,False,False,True,True,Paris
04dbce7e-43e6-ec11-bb3c-000d3a2298c5,5 Rue Pierre Chausson,2.3603154,48.8706795,0,True,False,False,False,Paris
c5f3e785-46e6-ec11-bb3c-000d3a2298c5,39 Rue Godot de Mauroy,2.3273756,48.8725303,0,True,False,False,False,Paris
6654ff4b-02e7-ec11-bb3c-000d3a2298c5,97 Rue Pelleport,2.3994832,48.8699661,0,False,True,False,False,Paris
b3788fe3-06e7-ec11-bb3c-000d3a2298c5,41 Rue Championnet,2.3484347,48.8954943,0,False,False,True,False,Paris
f31bb321-cae8-ec11-bb3c-000d3a2298c5,11 Avenue Dubonnet,2.2604853,48.9018077,0,False,False,True,True,Courbevoie
6342c801-a9fc-ee11-a1fe-000d3a239d0e,41 Rue Vivienne,2.3408938,48.8705899,0,False,True,False,False,Paris
5fadc131-a59b-eb11-b1ac-000d3a24cac0,Weteringschans 98,,,1,,,,,Amsterdam
d3e1e15c-e29d-eb11-b1ac-000d3a24cac0,Benoordenhoutseweg 21-23,4.3215248,52.0886368,0,False,False,True,False,The Hague
22dfb0a0-829b-eb11-b1ac-000d3a24cb5a,Grotehondstraat 44,44.291.504,512.059.374,0,False,False,True,False,Antwerp
33a0c700-ed9d-eb11-b1ac-000d3a24cb5a,6 Rue de Chézy,22.685.522,48.885.496,0,False,False,True,False,Neuilly-sur-seine
3b749770-981f-ed11-b83d-000d3a24e7ae,10 Boulevard Haussmann,2.3383205,48.8725991,0,False,True,False,False,Paris
8bd30312-721c-ed11-b83d-000d3a24ea0b,29 Throgmorton Street,-0.0867839,51.5148681,0,False,False,True,True,London
33c9ae73-431d-ed11-b83d-000d3a24ea0b,Da Vincilaan 2,4.458561,50.890379,0,False,False,True,True,Zaventem
4e0a66d3-5c1d-ed11-b83d-000d3a24ea0b,24 Greville Street,-0.1064103,51.5195121,0,False,False,True,True,London
0d4ccb55-6c1d-ed11-b83d-000d3a24ea0b,Königstraße 38,9.1769552,48.7773574,0,False,True,False,False,Stuttgart
8a1c5de8-6c1d-ed11-b83d-000d3a24ea0b,31-35 Kirby Street,-0.1075859,51.5203408,0,False,False,True,True,London
fc54f68f-ca1e-ed11-b83d-000d3a24ea0b,Strawinskylaan 257,4.8738035,52.3404475,0,False,False,True,True,Amsterdam
9a73c8df-e31e-ed11-b83d-000d3a24ea0b,Polakweg 7,43.343.043,52.036.802,0,False,True,False,False,Rijswijk
4ffe0475-ab1f-ed11-b83d-000d3a24ea0b,23 Oaklands Rd,-0.21606371382292,51.55703870707,1,False,False,True,True,London
b3055da9-ac1f-ed11-b83d-000d3a24ea0b,217 Strand,-0.1127487,51.5132837,0,False,False,True,False,London
c769979e-b11f-ed11-b83d-000d3a24ea0b,121 Salusbury Road,-0.2065742,51.5378684,1,False,False,True,True,London
edbc8bce-b61f-ed11-b83d-000d3a24ea0b,5 Upper St Martin's Lane,-0.1273489,51.5125848,0,False,False,True,True,London
562fad6f-d11f-ed11-b83d-000d3a24ea0b,222 Regent Street,-0.1408279,51.5136324,0,False,False,True,True,London
734b3be4-271f-ef11-840a-000d3a2576cc,Keizersgracht 125-127,4.8873262,52.3762596,0,False,False,True,True,Amsterdam
fc1d2770-de5c-ec11-8f8f-000d3a257ecb,Kapeldreef 60,46.718.381,508.621.586,0,False,True,True,True,Leuven
fcffa476-aa5d-ec11-8f8f-000d3a257ecb,6 Rue de Penthièvre,2.3172733,48.8732566,0,False,False,True,True,Paris
fe80bf80-b45d-ec11-8f8f-000d3a257ecb,58 rue de Monceau,,,1,,,,,Paris
32a7bc13-b85d-ec11-8f8f-000d3a257ecb,21 Rue de Cléry,2.346351,48.8682055,0,False,False,True,True,Paris
254f408e-9d98-ec11-b400-000d3a261ad2,41 rue de la Chaussée d'Antin,,,1,,,,,Paris
e15bd3bf-a198-ec11-b400-000d3a261ad2,38 Rue de Montmorency,2.3539158,48.8635662,0,False,True,False,False,Paris
4a584c19-4c99-ec11-b400-000d3a261ad2,Rooseveltweg 11,5.2209269,52.3773698,1,True,False,False,False,Almere
3ffbd869-4e99-ec11-b400-000d3a261ad2,Rooseveltweg 15,5.221263,52.3769379,1,True,False,False,False,Almere
03a78c16-5099-ec11-b400-000d3a261ad2,Burgemeester Verderlaan 15,,,1,,,,,Utrecht
7270b207-7499-ec11-b400-000d3a261ad2,1 rue royale - PAS DE DENONCE,,,0,,,,,Saint-Cloud
688c71ce-8199-ec11-b400-000d3a261ad2,Kabelweg 37,4.8465229,52.3924801,0,False,False,True,True,Amsterdam
8a329524-329a-ec11-b400-000d3a261ad2,5 Rue Pleyel,23.453.639,489.192.132,0,False,False,True,True,Saint-Denis
545cb850-3a9a-ec11-b400-000d3a261ad2,10 rue de Clery,,,1,,,,,Paris
124935cc-d79a-ec11-b400-000d3a261ad2,7/9 Rue Jadin,2.3053118,48.8813846,1,False,False,True,True,Paris
89efaa96-9a9b-ec11-b400-000d3a261ad2,32-34 Avenue Kléber,2.2921224,48.8705968,0,False,True,False,True,Paris
ca53e7d6-b59b-ec11-b400-000d3a261ad2,4 Avenue de la Grande Armée,2.2932362,48.8748074,0,False,False,True,True,Paris
98e25ec4-cd9b-ec11-b400-000d3a261ad2,55 Boulevard de Sébastopol,2.3501129,48.8623238,1,False,False,True,True,Paris
5f0771ca-a36f-eb11-a812-000d3a2653f6,Calle de Anabel Segura 103ª pl,-3.6275985,40.5345482,0,False,True,True,False,Alcobendas
85949b50-3071-eb11-a812-000d3a2653f6,104 Boulevard de Sébastopol,2.3538127,48.8680143,0,False,False,True,False,Paris
5416f406-d571-eb11-a812-000d3a2653f6,Via Antonio Salandra 18,12.4950367,41.9058354,0,False,False,True,False,Rome
4dc13992-db71-eb11-a812-000d3a2653f6,Viale Luca Gaurico 9/11,12.4823646,41.827357,0,False,False,True,False,Rome
c9f6a500-e971-eb11-a812-000d3a2653f6,Piazza del Popolo 18,12.4774482,41.9102106,0,False,False,True,False,Rome
8b05de61-f071-eb11-a812-000d3a2653f6,Charlottenstraße 24,13.3920928,52.5101505,0,False,False,True,False,Berlin
7f38325b-9272-eb11-a812-000d3a2653f6,Via Properzio 5,12.461526,41.906833,0,False,False,True,False,Rome
bc13f484-9472-eb11-a812-000d3a2653f6,46 rue René Clair,,,1,,,,,Paris
64d77240-a872-eb11-a812-000d3a2653f6,Rue du Port-Franc 22,66.252.954,465.223.116,0,False,False,True,False,Lausanne
636e3e6b-b072-eb11-a812-000d3a2653f6,Bahnhofstrasse 9a,79.853.564,463.223.885,0,False,False,True,False,Naters
5ac95f21-b172-eb11-a812-000d3a2653f6,Avenue d'Ouchy 4,66.328.769,465.164.282,0,False,True,False,False,Lausanne
e46a0553-bf72-eb11-a812-000d3a2653f6,2 Rue Jean Lantier,2.3469567,48.858441,0,False,False,True,False,Paris
76801ae6-c272-eb11-a812-000d3a2653f6,5 Rue des Italiens,2.3356517,48.8719911,0,False,False,True,False,Paris
a86ae604-c672-eb11-a812-000d3a2653f6,106 Boulevard Haussmann,2.3215132,48.8746608,0,False,False,True,False,Paris
306f8df0-c672-eb11-a812-000d3a2653f6,La Nef des Collines de l'Arche,,,2,,,,,Puteaux
5af53a14-7b98-ec11-b400-000d3a26ad19,62 Quai des Carrières,24.055.061,488.198.299,0,False,False,True,False,Charenton-le-Pont
2f13de17-9e98-ec11-b400-000d3a26ad19,33 Rue Galilée,2.2950744,48.8693522,1,False,False,True,True,Paris
4a7d452d-a998-ec11-b400-000d3a26ad19,82 Rue d'Hauteville,2.3512599,48.876209,0,False,True,False,True,Paris
583499c9-4b99-ec11-b400-000d3a26ad19,91 Boulevard Haussmann,2.3188899,48.8746916,0,False,True,False,True,Paris
8989bdae-989b-ec11-b400-000d3a26ad19,Leopoldstraße 139,11.585784,48.1698333,0,True,False,False,False,Munich
439abc0a-c39b-ec11-b400-000d3a26ad19,Daalsesingel 51,5.1099876,52.093998,0,False,True,True,False,Utrecht
791d5063-8c19-e911-a874-000d3a2740ac,7 Rue Léo Delibes,2.2882884,48.8667551,0,False,False,True,False,Paris
7b1d5063-8c19-e911-a874-000d3a2740ac,71 Rue Desnouettes,2.2856159,48.835263,0,False,True,True,False,Paris
7d1d5063-8c19-e911-a874-000d3a2740ac,3 Rue Vandamme,2.3230365,48.839523,0,False,False,True,False,Paris
7f1d5063-8c19-e911-a874-000d3a2740ac,131 Boulevard Pereire,,,1,,,,,Paris
811d5063-8c19-e911-a874-000d3a2740ac,30-34 Rue du Chemin Vert,2.3732439,48.8579983,1,False,False,True,False,Paris
831d5063-8c19-e911-a874-000d3a2740ac,2 Rue du Dahomey,2.3820441,48.851072,0,False,False,True,False,Paris
851d5063-8c19-e911-a874-000d3a2740ac,44 Avenue Georges Pompidou,2.2835215,48.8992183,0,False,False,True,False,Levallois-Perret
871d5063-8c19-e911-a874-000d3a2740ac,7 Rue de Chartres,2.2797672,48.8797827,1,False,False,True,True,Neuilly-Sur-Seine
891d5063-8c19-e911-a874-000d3a2740ac,15 Allée de l'Europe,,,1,,,,,Clichy
8b1d5063-8c19-e911-a874-000d3a2740ac,17 Rue du 4 Septembre,,,1,,,,,Paris
8d1d5063-8c19-e911-a874-000d3a2740ac,210 Rue de Saint Denis,,,1,,,,,Paris
8f1d5063-8c19-e911-a874-000d3a2740ac,25 Rue de la Clef,2.3524794,48.8416292,0,False,False,True,True,Paris
911d5063-8c19-e911-a874-000d3a2740ac,25 Rue de Wahsington,,,1,,,,,Paris
931d5063-8c19-e911-a874-000d3a2740ac,277 Rue Saint Honoré,,,1,,,,,Paris
951d5063-8c19-e911-a874-000d3a2740ac,48 Rue des Belles Feuilles,,,1,,,,,Paris
971d5063-8c19-e911-a874-000d3a2740ac,69 Rue de la Tour,,,1,,,,,Paris
991d5063-8c19-e911-a874-000d3a2740ac,33 Rue Truffaut,2.321275,48.8858313,1,False,False,True,False,Paris
9b1d5063-8c19-e911-a874-000d3a2740ac,54 Rue de de la Chapelle,,,1,,,,,Paris
9d1d5063-8c19-e911-a874-000d3a2740ac,105 Boulevard MacDonald,,,1,,,,,Paris
9f1d5063-8c19-e911-a874-000d3a2740ac,9 Boulevard Gouvion-Saint-Cyr,2.2906887,48.8847687,0,False,False,True,True,Paris
a11d5063-8c19-e911-a874-000d3a2740ac,11 Cours Valmy,2.2325406,48.891953,0,False,False,True,False,Puteaux
a31d5063-8c19-e911-a874-000d3a2740ac,24 Quai de Gallieni,,,1,,,,,Suresnes
a51d5063-8c19-e911-a874-000d3a2740ac,149 Rue Saint-Honoré,2.3396082,48.8617143,1,False,False,True,False,Paris
a71d5063-8c19-e911-a874-000d3a2740ac,54 Rue Greneta,2.3480234,48.8655749,1,False,False,True,False,Paris
a91d5063-8c19-e911-a874-000d3a2740ac,75 Rue de Richelieu,2.3382393,48.8687604,0,False,False,True,False,Paris
ad1d5063-8c19-e911-a874-000d3a2740ac,40 Rue Jean Jaurès,,,1,,,,,Bagnolet
af1d5063-8c19-e911-a874-000d3a2740ac,88 Avenue Général Leclerc,22.360.108,488.315.755,0,False,False,True,False,Boulogne-Billancourt
b11d5063-8c19-e911-a874-000d3a2740ac,19-21 Avenue Dubonnet,2.2621273,48.9025227,0,False,False,True,False,Courbevoie
b31d5063-8c19-e911-a874-000d3a2740ac,1 Avenue de l'Europe,27.680.102,488.554.781,0,False,False,True,False,Montévrain
b51d5063-8c19-e911-a874-000d3a2740ac,Regus 191 Avenue Charles de Gaulle,,,1,,,,,Neuilly-sur-Seine
b71d5063-8c19-e911-a874-000d3a2740ac,41 Rue Delizy,24.076.028,488.971.901,0,False,False,True,False,Pantin
b91d5063-8c19-e911-a874-000d3a2740ac,18 Rue Pasquier,2.3236222,48.8723481,0,False,False,True,False,Paris
bb1d5063-8c19-e911-a874-000d3a2740ac,57 Rue d'Amsterdam,2.3268968,48.8805627,0,False,False,True,False,Paris
bd1d5063-8c19-e911-a874-000d3a2740ac,1 Parvis de la Défense,2.2361121,48.8925978,1,False,False,True,False,Puteaux
bf1d5063-8c19-e911-a874-000d3a2740ac,1 Rue de la Haye,25.626.223,490.105.238,0,False,False,True,False,Tremblay-en-France
c11d5063-8c19-e911-a874-000d3a2740ac,6 Rue Auguste Comte,,,0,,,,,Vanves
c31d5063-8c19-e911-a874-000d3a2740ac,10 Rue de la Paix,2.3313244,48.8689611,0,False,False,True,False,Paris
c51d5063-8c19-e911-a874-000d3a2740ac,34 Avenue des Champs-Élysées,2.3083627,48.8699585,0,False,False,True,False,Paris
c71d5063-8c19-e911-a874-000d3a2740ac,1 Rue de Stockholm,2.3228362,48.8770248,0,False,False,True,False,Paris
c91d5063-8c19-e911-a874-000d3a2740ac,149 Avenue du Maine,2.3247576,48.8338554,0,False,False,True,False,Paris
cb1d5063-8c19-e911-a874-000d3a2740ac,231 Rue Saint-Honoré,2.3291679,48.8661778,0,False,False,True,False,Paris
cd1d5063-8c19-e911-a874-000d3a2740ac,127 Rue Amelot,2.3667365,48.864012,0,False,False,True,False,Paris
d11d5063-8c19-e911-a874-000d3a2740ac,12 Place de La Défense - Le Spot,,,1,,,,,Courbevoie
d91d5063-8c19-e911-a874-000d3a2740ac,52 Boulevard Sébastopol,,,1,,,,,Paris
db1d5063-8c19-e911-a874-000d3a2740ac,1 Court du Havre - Le Spot,,,1,,,,,Paris
dd1d5063-8c19-e911-a874-000d3a2740ac,4 Place Louis Armand - Le Spot,,,1,,,,,Paris
df1d5063-8c19-e911-a874-000d3a2740ac,13-15 Rue Taitbout - Le Spot,,,1,,,,,Paris
e51d5063-8c19-e911-a874-000d3a2740ac,117 Avenue Victor Hugo,22.443.898,488.345.104,0,False,False,True,False,Boulogne-Billancourt
e71d5063-8c19-e911-a874-000d3a2740ac,12 Place de La Défense,,,1,,,,,Courbevoie
e91d5063-8c19-e911-a874-000d3a2740ac,60 Avenue Charles de Gaulle,22.726.359,48.881.383,0,False,False,True,False,Neuilly-sur-Seine
eb1d5063-8c19-e911-a874-000d3a2740ac,42 Avenue Montaigne,2.3073811,48.8672185,0,False,False,True,False,Paris
ed1d5063-8c19-e911-a874-000d3a2740ac,121 Avenue des Champs-Élysées,2.2984081,48.8722955,0,False,False,True,False,Paris
ef1d5063-8c19-e911-a874-000d3a2740ac,52 Boulevard de Sébastopol,2.3508903,48.8628881,0,False,False,True,False,Paris
f11d5063-8c19-e911-a874-000d3a2740ac,1 Cour du Havre,2.3260946,48.8756863,3,False,False,True,False,Paris
f31d5063-8c19-e911-a874-000d3a2740ac,4 Place Louis-Armand,2.3722333,48.844141,0,False,False,True,False,Paris
f51d5063-8c19-e911-a874-000d3a2740ac,13-15 Rue Taitbout,2.3358235,48.872288,0,False,False,True,False,Paris
f71d5063-8c19-e911-a874-000d3a2740ac,114 Rue Michel Ange,,,1,,,,,Paris
f91d5063-8c19-e911-a874-000d3a2740ac,14 Avenue d'Eylau,,,1,,,,,Paris
fb1d5063-8c19-e911-a874-000d3a2740ac,110 Esplanade du Général-de-Gaulle,2.243.499,488.909.857,0,False,False,True,False,Courbevoie
fd1d5063-8c19-e911-a874-000d3a2740ac,41-43 Rue Camilles Desmoulin,2.2629264,48.8282528,0,False,False,True,False,Issy-les-Moulineaux
ff1d5063-8c19-e911-a874-000d3a2740ac,88-92 Avenue Charles de Gaulle,2.2705205,48.8821946,0,False,False,True,False,Neuilly-sur-Seine
011e5063-8c19-e911-a874-000d3a2740ac,3 Rue Caulaincourt,,,1,,,,,Paris
031e5063-8c19-e911-a874-000d3a2740ac,207 Rue de Bercy,2.3715637,48.8448315,0,False,False,True,False,Paris
051e5063-8c19-e911-a874-000d3a2740ac,18 Rue de Londres,2.3290332,48.8774268,0,False,False,True,False,Paris
071e5063-8c19-e911-a874-000d3a2740ac,16 Rue Washington,2.3025411,48.8727576,0,False,False,True,False,Paris
091e5063-8c19-e911-a874-000d3a2740ac,5 Rue Charles de Gaulle,24.130.981,488.147.805,0,False,False,True,False,Alfortville
0b1e5063-8c19-e911-a874-000d3a2740ac,7 Rue Le Bouvier,23.170.608,487.777.771,0,False,False,True,False,Bourg-la-Reine
0d1e5063-8c19-e911-a874-000d3a2740ac,4 Rue des Chauffours,20.773.779,490.407.171,0,False,False,True,False,Cergy
0f1e5063-8c19-e911-a874-000d3a2740ac,16 Place de l'Iris,22.497.314,488.886.594,0,False,False,True,False,Courbevoie
111e5063-8c19-e911-a874-000d3a2740ac,4 Place de la Défense,22.408.973,48.891.526,0,False,False,True,False,Puteaux
131e5063-8c19-e911-a874-000d3a2740ac,9-11 Allée de l'Arche,2.2382374,48.8951197,0,False,False,True,False,Courbevoie
151e5063-8c19-e911-a874-000d3a2740ac,201 Rue Carnot,24.907.858,48.853.032,0,False,False,True,False,Fontenay-Sous-Bois
171e5063-8c19-e911-a874-000d3a2740ac,13 Rue Camille Desmoulins,22.655.491,488.300.777,0,False,False,True,False,Issy-les-Moulineaux
191e5063-8c19-e911-a874-000d3a2740ac,6-8 Rue du 4 septembre,2.2851138,48.8293845,0,False,False,True,False,Issy-les-Moulineaux
1d1e5063-8c19-e911-a874-000d3a2740ac,71 Boulevard National,22.382.587,489.057.648,0,False,False,True,False,La Garenne-Colombes
1f1e5063-8c19-e911-a874-000d3a2740ac,105 Rue Anatole France,22.829.865,488.938.352,0,False,False,True,False,Levallois-Perret
211e5063-8c19-e911-a874-000d3a2740ac,5 Avenue Carnot,2.2686961,48.7293102,0,False,False,True,False,Massy
231e5063-8c19-e911-a874-000d3a2740ac,14 Avenue de l'Europe,,,1,,,,,Montévrain
251e5063-8c19-e911-a874-000d3a2740ac,1 Rue Georges Stephenson,20.474.265,48.788.002,0,False,False,True,False,Montigny-le-Bretonneux
271e5063-8c19-e911-a874-000d3a2740ac,17 Rue de la Vanne,2.329013,48.8162375,1,False,False,True,False,Montrouge
291e5063-8c19-e911-a874-000d3a2740ac,65 Rue Des Trois Fontanot,2.222.116,488.959.807,0,False,False,True,False,Nanterre
2b1e5063-8c19-e911-a874-000d3a2740ac,191-195 Avenue Charles de Gaulle,22.613.446,488.841.493,0,False,False,True,False,Neuilly-sur-Seine
2d1e5063-8c19-e911-a874-000d3a2740ac,3 Rue Taylor,2.3589484,48.8693914,0,False,False,True,False,Paris
2f1e5063-8c19-e911-a874-000d3a2740ac,37-39 Avenue Ledru Rollin,2.3705892,48.8477877,0,False,False,True,False,Paris
311e5063-8c19-e911-a874-000d3a2740ac,27 Avenue de l'Opéra,2.3336311,48.8668281,0,False,False,True,False,Paris
331e5063-8c19-e911-a874-000d3a2740ac,148 Rue de l'Université,,,1,,,,,Paris
351e5063-8c19-e911-a874-000d3a2740ac,9 Rue du 4 septembre,,,1,,,,,Paris
371e5063-8c19-e911-a874-000d3a2740ac,10 Place Vendôme,2.3305235,48.8666956,0,False,False,True,False,Paris
391e5063-8c19-e911-a874-000d3a2740ac,7 Rue de la Paix,2.3306229,48.8689753,1,False,False,True,False,Paris
3b1e5063-8c19-e911-a874-000d3a2740ac,140 Rue de Rennes,2.3250094,48.8455502,0,False,False,True,False,Paris
3d1e5063-8c19-e911-a874-000d3a2740ac,103 Rue de Grenelle,,,1,,,,,Paris
3f1e5063-8c19-e911-a874-000d3a2740ac,14 Rue de Dunkerque,2.3558881,48.879974,0,False,False,True,False,Paris
411e5063-8c19-e911-a874-000d3a2740ac,33 Avenue du Maine,2.3209146,48.842737,1,False,False,True,False,Paris
431e5063-8c19-e911-a874-000d3a2740ac,19 Boulevard Malesherbes,2.321543,48.87196,0,False,False,True,False,Paris
471e5063-8c19-e911-a874-000d3a2740ac,28 Rue de Londres,2.3280959,48.8775539,0,False,False,True,False,Paris
491e5063-8c19-e911-a874-000d3a2740ac,75 Boulevard Haussmann,2.3225892,48.874228,0,False,False,True,False,Paris
4b1e5063-8c19-e911-a874-000d3a2740ac,72 Rue du Faubourg Saint-Honoré,2.3179687,48.8702725,0,False,False,True,False,Paris
4d1e5063-8c19-e911-a874-000d3a2740ac,12-14 Rond-Point des Champs-Élysées Marcel-Dassault,2.3094063,48.8697,0,False,False,True,False,Paris
511e5063-8c19-e911-a874-000d3a2740ac,23 Rue Balzac,,,1,,,,,Paris
531e5063-8c19-e911-a874-000d3a2740ac,115 Rue Cardinet,2.3114456,48.88595,0,False,False,True,False,Paris
551e5063-8c19-e911-a874-000d3a2740ac,28 Rue de l'Amiral Hamelin,2.2922744,48.8672835,0,False,False,True,False,Paris
571e5063-8c19-e911-a874-000d3a2740ac,112 Avenue Kléber,2.2880205,48.8645059,1,False,False,True,False,Paris
591e5063-8c19-e911-a874-000d3a2740ac,11 Rue de Cambrai,2.3794718,48.8970196,0,False,False,True,False,Paris
5b1e5063-8c19-e911-a874-000d3a2740ac,6 Rue Duret,,,1,,,,,Paris
5d1e5063-8c19-e911-a874-000d3a2740ac,1 Boulevard Victor,,,1,,,,,Paris
5f1e5063-8c19-e911-a874-000d3a2740ac,27-29 Rue Raffet,2.2646652,48.8516619,0,False,False,True,False,Paris
611e5063-8c19-e911-a874-000d3a2740ac,5 Place de la Pyramide,2.2436511,48.8893072,0,False,False,True,False,Puteaux
631e5063-8c19-e911-a874-000d3a2740ac,104 Avenue Albert 1er,21.711.064,488.864.662,0,False,False,True,False,Rueil-Malmaison
651e5063-8c19-e911-a874-000d3a2740ac,45 Rue des Villeneuve,23.514.889,487.445.347,0,False,False,True,False,Rungis
671e5063-8c19-e911-a874-000d3a2740ac,"porte E, CS 60003 Zac du Cornillon Nord",23.617.187,489.247.481,0,False,False,True,False,Saint-Denis
691e5063-8c19-e911-a874-000d3a2740ac,13 Avenue Morane Saulnier,2.2113121,48.782545,0,False,False,True,False,Vélizy-Villacoublay
6b1e5063-8c19-e911-a874-000d3a2740ac,18 Place des Nymphéas,25.116.049,489.732.692,0,False,False,True,False,Villepinte
6d1e5063-8c19-e911-a874-000d3a2740ac,57 Rue de Turbigo,2.356656,48.8657113,0,False,False,True,False,Paris
6f1e5063-8c19-e911-a874-000d3a2740ac,24 Cours des Petites Ecuries,,,1,,,,,Paris
711e5063-8c19-e911-a874-000d3a2740ac,16-18 Rue de Bucarest,2.3254171,48.8806721,0,False,False,True,False,Paris
731e5063-8c19-e911-a874-000d3a2740ac,12 Rue des Fontaines du Temple,2.3589254,48.865962,0,False,False,True,False,Paris
751e5063-8c19-e911-a874-000d3a2740ac,21 Boulevard Haussmann,,,1,,,,,Paris
771e5063-8c19-e911-a874-000d3a2740ac,23 Square Edouard VII,,,1,,,,,Paris
791e5063-8c19-e911-a874-000d3a2740ac,90 Route de la Reine,22.384.241,488.401.537,0,False,False,True,False,Boulogne-Billancourt
7b1e5063-8c19-e911-a874-000d3a2740ac,126 Avenue du General Leclerc,22.302.876,48.830.115,0,False,False,True,False,Boulogne-Billancourt
7d1e5063-8c19-e911-a874-000d3a2740ac,40 Rue du Louvre,2.3419284,48.8626868,0,False,False,True,False,Paris
7f1e5063-8c19-e911-a874-000d3a2740ac,124 Rue Réaumur,2.3442847,48.8682097,0,False,False,True,False,Paris
811e5063-8c19-e911-a874-000d3a2740ac,17-21 Rue Saint-Fiacre,2.3455824,48.8707316,0,False,False,True,False,Paris
831e5063-8c19-e911-a874-000d3a2740ac,7 Rue Meyerbeer,2.3331289,48.8718548,0,False,False,True,False,Paris
851e5063-8c19-e911-a874-000d3a2740ac,54 Rue de Londres,2.3253816,48.8785139,0,False,False,True,False,Paris
871e5063-8c19-e911-a874-000d3a2740ac,1-7 Cours Valmy,2.2337698,48.8923665,0,False,False,True,False,Puteaux
891e5063-8c19-e911-a874-000d3a2740ac,50 Quai Louis Blériot,2.2750005,48.8478467,0,False,False,True,False,Paris
8b1e5063-8c19-e911-a874-000d3a2740ac,33 Rue d'Amsterdam,2.3267918,48.8787507,0,False,False,True,False,Paris
8d1e5063-8c19-e911-a874-000d3a2740ac,121 Avenue de Malakoff,2.2839979,48.8738879,0,False,False,True,False,Paris
8f1e5063-8c19-e911-a874-000d3a2740ac,33 Rue La Fayette,2.3383655,48.8742547,0,False,False,True,False,Paris
911e5063-8c19-e911-a874-000d3a2740ac,92 Avenue des Champs-Élysées,2.3031886,48.8717283,0,False,False,True,False,Paris
931e5063-8c19-e911-a874-000d3a2740ac,64-66 Rue des Archives,2.3591438,48.8617204,0,False,False,True,False,Paris
951e5063-8c19-e911-a874-000d3a2740ac,40 Rue du Colisée,2.3110872,48.8716518,0,True,True,True,False,Paris
